X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,Y
3,78,71,121,33,106,147,434,6916,1,808,5,16167,4,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2282,10,2611,16165,31,298,74,266,5,16,1,54,266,2104,8,2287,2174,1950,136,554,1443,19,3845,4,1150,8,798,15196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,5,1,18,8,322,1646,10,1,1835,4785,5,2036,4,16048,72,1343,645,2578,29,78,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2132,1063,290,2317,54,2685,2,140,2,7,1,27,4086,26,5317,4712,1363,6839,1217,2,48,5171,3,326,5,2795,216,1,18,8,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4962,26,3,506,165,26,6195,2,5468,3488,463,11,1,336,5,296,8,152,10731,713,168,18715,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,13,914,4,2,205,2,9,2636,21,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2390,15356,866,1284,192,4419,2,4,169,1,7618,253,908,1881,5,1,580,4,7543,5,3238,2,9,8,3,523,6,371,72,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,112,7,303,2,1,18,80,164,868,2,169,1,658,7,24,1,4134,5,1,247,1365,5,1,1234,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2987,1217,4576,3,78,3492,399,1,312,2994,525,9568,35,72,2004,6562,2,5738,11,27,172,8,9062,86,22,147,8,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6943,8,337,4,308,29,3326,2232,2,4,65,31,1329,654,116,35,38,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3053,4,6248,29,472,10,191,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,76,2604,5479,29,3,860,5,171,5042,13705,28,4836,2699,4,3847,3112,33,72,2739,87,2,57,3289,342,161,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2713,1681,7,752,27,16,1,6315,2,9,8,144,178,5,703,2,345,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,327,1,1004,5,3,172,48,31,49,608,38,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,86,25,22,258,10336,10,6809,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,700,75,130,1170,30,1049,6,102,9,8,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,19,4428,2,231,1796,3211,4,1072,215,2,1,14,61,67,22,8336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,2,17,7,3,506,295,3330,15,1507,477,90,2,1789,4,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,2612,10,12710,106,126,35,159,3471,2364,1053,1,219,217,4,1188,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,639,152,1881,10,19,5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1029,2,2158,4,401,10,19,2862,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7722,6,1973,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,234,2,274,14,11,7129,19,143,4,19,1545,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,112,178,5,939,832,13575,4,3,4607,2495,5,9909,2118,11357,3373,11,630,47,302,13,2985,52,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,90,5,2077,16741,4,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,4365,4978,35,3,160,4864,449,34,19,1418,2,12,1663,988,6,37,5361,6747,52,102,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,128,59,10,634,236,2,307,801,31,13487,481,15,1,753,65,8,10007,15,1,181,15464,5,1167,11634,8,15438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,23,177,1,2129,5,1624,8,87,2045,90,2,13,9,8,533,38,2122,192,14,207,489,6,11238,1,3186,5,38,2014,2083,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,4700,24,19,116,2,4,139,930,29,50,6,1,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,373,2,554,2,941,14,11,6305,1,2225,67,81,9,12966,16,5445,2969,6,73,419,21,130,574,19,6090,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1501,523,11,4676,19,4255,15,3395,4,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2252,2,1321,2,1144,2,63,383,176,5,110,382,10205,10,20,6574,568,5,1747,4,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,912,31,1500,145,7,1155,24,3,1727,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,516,101,193,2,4605,5113,7,3,1071,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,361,840,253,78,204,2,4,4737,3976,7,3,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3985,9855,2,1844,414,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,82,42,105,28,9,7,78,56,10,1,6092,5,158,51,101,2,1,149,4,66,2602,15043,8,1837,308,7766,2341,5488,7242,35,1829,14844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,5510,2,373,2,204,4,7382,35,663,6,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,18,3195,56,2000,6,9073,8,2246,517,9051,449,34,1,14,398,5,231,9127,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,968,9331,104,1,405,5,10711,14252,11,5858,9223,31,162,9920,15,9,53,4312,3,1622,2,9815,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5547,15,150,96,3958,2723,8506,12010,2,142,15018,17863,189,3,196,2,6120,2,7533,9171,15,20,4597,12936,93,4,661,13644,96,2639,8,16644,31,74,3244,15,9247,2,3,671,4597,3011,48,16356,415,4,313,315,93,0,0,0,0,0,0,0,1
17,7,3,1285,4,1014,176,11,1807,866,236,6,73,2,4,1,9333,8,1056,333,7,3,179,2228,2928,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,401,4,1096,795,5,1,520,79,570,3249,6,73,154,5,1,3345,5073,5,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1193,35,136,1,1525,18,5,1,155,2,3614,2,5459,6880,8,577,1305,181,591,2,31,3,2665,1634,9319,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8434,7358,1874,4,5369,315,38,337,8,12859,603,4,2946,103,1,1919,8,8446,15,682,17601,16,3,128,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,147,1787,47,5,762,43,11,602,1590,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,8,20,429,6,615,5800,6331,6296,598,56,5,9,207,35,1,4918,2,17321,116,26,19,638,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,1,151,5,14940,14745,1644,11,181,44,614,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9034,1,162,1635,443,5,1,146,8,1173,9525,217,6948,4,4031,2,4,19,3287,6,3798,1427,798,2,1189,4,4407,17812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,61,158,1,2582,11,5935,17,970,176,2,4,1,150,4,1172,11,2286,9,10,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,167,25,6,22,9604,26,3241,8,1203,2,57,10,17,531,5,1,1927,1261,2,169,17,379,713,106,6,1593,9,6,1,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,18,16,1779,155,124,918,15,1015,1274,5,72,115,4,1,6374,1101,48,6932,7827,2293,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1136,1503,320,5,290,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,21,130,25,52,1,1683,1050,2,17,2887,645,18,10,585,236,364,23,13979,21,42,57,276,76,651,769,13,283,111,37,132,9085,3,2871,100,1683,885,9737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,127,1363,3706,5,1,1700,1257,6,12134,11517,8,694,9894,1244,2,3786,222,49,30,313,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,202,24,3,1006,18604,989,171,42,33,76,3901,5222,2,1,1018,5,76,1279,2,2697,3561,5,3232,2735,29,6504,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,16128,322,3,9599,2818,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3959,1874,1,677,14,15,1,151,5,7249,11,83,94,545,1027,121,28,3,200,8,11712,98,1677,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,18,31,754,5,1789,4,6444,239,46,29,421,4,1331,1069,2,13,9,31,49,77,3700,6,276,9,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1488,302,4,2435,834,1587,697,15,5851,1148,5851,1148,5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,8,25,56,32,6,17,662,5,1,7096,9073,569,34,322,6227,2,3181,2,7323,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,15489,4937,6,62,5812,36,771,2,4810,10,1,2874,5,4140,7,743,299,5,1,87,151,4486,2,1600,4,2296,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,40,1,482,8,3,68,7447,2,15,3,627,12448,11,8,36,44,8598,3509,2,21,15240,263,66,1304,4516,2,87,1825,16,1,5694,4118,1484,2,1246,16,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,12,2159,42,57,12,1485,12,19,613,6,22,6,562,47,2,13,9,31,1129,74,98,15,1356,4,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,7,15194,8,381,309,13,38,157,4,308,12884,15,3,3478,11,118,1544,677,6585,340,6,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,373,2,274,4,4001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9272,1156,16265,17679,199,13674,96,17196,1200,18184,93,582,6754,6610,706,4363,10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,54,2221,4,194,2251,41,187,202,10,177,3,117,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,302,1045,5,443,4,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1174,269,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
495,2,499,4,1513,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
947,5834,2,10645,11196,615,9443,15992,491,615,9871,11249,12069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12803,7,3,491,4,179,10052,43,2,178,5,16853,11,111,322,36,13,1,54,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,7,20,352,200,14,271,56,2756,33,94,8472,48,2328,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,14611,4,392,204,58,18597,819,1067,4,1,2472,5,5360,156,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,51,14,25,3,451,2,13,829,2,194,4,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8013,4,204,2,21,97,648,17,106,1834,525,102,5291,224,5354,2,11,7,2,252,153,213,27,6,2738,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2451,16,307,9941,140,8046,16,38,1325,1,6254,692,5,1,14426,1695,3,157,11,55,217,1180,97,37,2856,6,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7683,4,3071,29,495,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,112,7,39,12655,607,4,5432,10,19,7385,11,55,27,97,153,1613,9,16,286,4519,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,27,47,5,1,1943,16,1,8944,70,23,73,2475,28,11,14618,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3868,6,22,3,68,521,2,4,11,11658,7,45,83,9,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3513,7,56,32,52,3265,4,1573,635,34,65,7,16,24,171,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,310,116,29,36,2021,24,2,365,1315,11606,8,536,12,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,234,530,4,38,87,2012,5835,7,50,46,15,1,2122,5,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,319,292,400,2,1,278,5,1741,2568,7,160,34,1,1236,5,19,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,400,83,21,4341,76,115,82,10,56,1,219,69,19,64,70,2,4,1,300,7,1388,1,400,7,45,101,29,915,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1924,4,1907,14,11,1910,845,1,7155,5,45,7,2768,4,435,10,17,231,2646,290,2,1777,19,4016,15,5097,1406,4,1,15719,239,5,2935,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,15958,51,2,212,19,16563,3905,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,237,2,39,345,2,159,524,2,159,3,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1624,8,2420,37,3,4353,1526,38,5744,6020,10,8771,4124,11,3730,20,3272,2047,788,1,5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4032,31,1086,3,1781,199,784,11,7,931,2,1753,4,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,370,53,432,21,4884,2,13,191,29,116,6,371,10,3,576,818,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,14006,59,8093,4063,13,932,6579,8,304,2646,6855,398,119,2482,1,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,4918,528,6,3350,52,1,8322,5,1,146,2,3,4018,6,1,1266,1454,5,2053,4,3,4755,9656,5,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,20,1220,1157,6,5771,1,18193,10,1,464,9825,2,25,49,1,2366,14956,13,144,1,3393,9287,5,9,4,1359,10304,5,106,1,278,166,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,70,23,250,41,187,74,12,6836,4,8387,26,20,2791,14,291,11594,18549,8,9075,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,39,1071,6,113,2032,869,536,15747,7786,35,1,1775,5,5181,3971,4,1532,16657,65,8,74,264,16,1,258,634,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,7489,2428,2,264,38,128,428,6,14,3129,15,3147,2,4436,1,18328,505,5,7113,8,2259,92,1925,820,5175,10770,15,137,269,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5203,8,3589,35,6998,1229,6,2494,9012,7,4632,1785,2,13,17219,4381,1,507,15,20,8597,1064,5,247,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1661,8,1408,3186,7,2509,9,8,672,1,54,4533,1450,122,41,187,153,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,472,14,16,120,48,28,1839,670,11,61,22,8430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17078,60,4635,19,143,10,110,4547,4500,2,120,4252,16,32,6399,4,120,6952,16,6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3660,4,865,2,9,4065,52,690,1408,18552,2,4,33,1,219,59,999,3,5507,3532,5,45,4534,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,11266,530,35,2358,4916,6,1466,152,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,7,49,3,127,2,688,2,341,4853,2,2195,707,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,2,1596,2,71,4,205,2448,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,14,8,1512,7,406,25,18446,2,17,1603,5,13747,790,4378,31,110,728,638,116,4,322,6,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,632,1456,6,3,137,15811,4,102,1552,14015,771,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,458,9145,33,3808,2,17,655,1477,591,60,2136,1,1356,5,57,120,13488,126,48,80,5920,3,11514,5,15626,15370,8,12617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3716,4767,7,1,67,266,5,1,14,11,7,3983,4,106,8575,21,29,5,17,3073,24,76,418,5,15905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,71,4,1602,829,2,4,9,244,1609,63,12,3,248,1261,16,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
977,173,2835,1949,4,8158,15,17,235,2,4,65,182,23,579,2491,10,3,168,5,38,115,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5303,522,67,6406,1,14,8,5676,669,2,919,9,3,696,18503,5,21,29,46,17816,15,1,8286,16664,5,1,1887,1936,161,2887,2178,5,1,18,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8329,833,3,146,11,8,33,238,1553,4,4795,330,2123,2,184,9364,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
